Timestamp,BTC_Volume,CURRENCY_Volume,Daily_Open,Daily_Close,Daily_High,Daily_Low
8/9/14 23:59,15.13199646,8911.488711,588.99,587.97,591.35,585.21
5/7/19 23:59,766.1895671,4444446.204,5889.1,5888.55,5967.77,5712
3/31/20 23:59,50.60927905,325418.7596,6402.32,6407.53,6515,6337.42
10/18/15 23:59,67.50479072,17585.23136,259.6,270.15,273,259
1/28/20 23:59,1618.473747,15105532.46,9044,9044.03,9413.24,8876
4/26/16 23:59,22.80748617,10666.34299,464.28,464.29,469.87,462.91
2/26/19 23:59,62.21132835,236169.3469,3791.77,3792.97,3818.74,3773.17
11/15/15 23:59,610.193947,193946.5996,333.54,333.44,333.72,314.6
8/9/17 23:59,11.46088706,38310.72444,3309.75,3311.41,3370,3240.01
11/17/17 23:59,245.4204937,1888238.381,7825,7837.21,7993.93,7570.56
2/2/14 23:59,58.20606543,47340.95792,813.23,814.99,825.21,810.23
3/18/14 23:59,8.76403258,5379.981099,634.99,612,634.99,591.13
10/7/14 23:59,790.5973076,263354.5505,328.56,334.8,336.99,312.37
5/27/14 23:59,20.72319595,11892.97066,581.87,572.7,595,550.22
2/4/19 23:59,20.46751759,69831.38554,3403.71,3403.71,3423.96,3394.85
12/12/18 23:59,79.50576871,272370.1924,3419.02,3422.68,3490,3381.21
3/22/20 23:59,1231.374046,7157096.784,6232.04,6229.55,6232.04,5705
10/12/20 23:59,447.1936174,5169917.751,11251.8,11255.89,11731.7,11243.08
8/2/18 23:59,22.73625466,171563.9045,7570.67,7570.67,7593.58,7455
11/30/20 23:59,316.9874157,6229376.184,18609.65,18612.18,19864.15,18600
9/2/20 23:59,157.5718689,1798554.093,11382.93,11388.43,11479.96,11206.48
12/28/16 23:59,494.0156598,481243.4173,956.98,956.98,976.48,943.97
12/11/15 23:59,267.2995398,121210.6913,434.11,433.73,454.48,430.69
7/1/18 23:59,178.8105779,1137258.595,6365.24,6365,6409.46,6259.34
1/31/14 23:59,65.02306731,52254.7877,794.21,803,812.44,770.7
9/16/16 23:59,0.16544001,100.2053597,608.49,608.22,608.99,602.3
2/25/19 23:59,165.4825496,632773.1742,3780.43,3778.33,3861.81,3762.72
10/26/19 23:59,416.7509477,3860700.516,9202.23,9202.34,9450.16,8894.65
4/24/14 23:59,17.60877794,8861.876315,490,502.2,505,480
3/26/14 23:59,110.4861713,63971.82106,583.77,581.49,592,565
7/2/17 23:59,214.826429,540214.652,2435.6,2435.6,2528.72,2414.72
12/29/18 23:59,503.7101024,1889242.477,3867.11,3872.26,3942.9,3702.51
6/24/14 23:59,97.68145525,56011.68841,588.22,572.62,588.25,572.1
12/30/19 23:59,1.14934778,8298.01069,7298.62,7298.62,7331.03,7199
5/19/16 23:59,281.676333,123097.8993,454.83,454.83,455.68,435.03
1/1/19 23:59,238.9561216,911785.3406,3705.82,3706.73,3845.46,3629.66
1/1/16 23:59,65.32298128,28348.41847,433.18,427.22,435,427.2
4/16/18 23:59,162.7248828,1309748.264,8085,8085,8099.48,7905
9/4/15 23:59,8.99501823,2073.567348,229.65,229.65,231.4,228.41
12/11/14 23:59,52.90369307,18456.23148,345.22,348.9,364.43,339.8
6/20/18 23:59,5.24181161,35418.47779,6633.83,6632.56,6809.26,6592.22
7/11/16 23:59,18.18049352,11820.41485,646.31,646.31,650.5,644.14
11/28/19 23:59,18.60729032,138267.2756,7477.29,7480,7659.92,7372.19
2/18/20 23:59,128.5052702,1311230.502,9724.24,9714.45,10288,9602.6
5/30/18 23:59,250.3094824,1847100.32,7500.37,7499.13,7543.27,7273.89
11/22/15 23:59,124.4810112,40370.51202,321.82,322.42,328.94,318.13
6/29/17 23:59,57.55841972,146267.753,2530.47,2530.49,2594.78,2500.31
4/10/15 23:59,30.26249888,7130.592715,238.42,241.72,238.43,231
11/16/14 23:59,16.76650134,6536.709519,376.97,389.86,395,375
1/24/19 23:59,57.93530166,206808.3338,3562.52,3562.52,3598,3545
4/7/20 23:59,73.88232399,531866.2811,7415.23,7417.85,7469,7077
11/2/17 23:59,341.4425276,2400995.188,6915,6950,7192.65,6720.45
1/29/14 23:59,120.326487,95351.26215,785.51,794.21,804.95,781.99
10/17/19 23:59,5.205525,42013.76057,8083.58,8079.4,8130.01,8019.45
9/15/14 23:59,756.3559561,354821.0488,475.47,469.47,479.62,467.76
3/12/20 23:59,7858.814714,39559737.84,5856.42,5882.82,6289.03,4776.59
7/3/20 23:59,189.8679417,1719661.062,9193.97,9093.98,9260,8939
9/25/17 23:59,15.3495154,60157.94829,3754,3754,3968.59,3750.78
8/27/18 23:59,1018.624815,6997294.705,6702.42,6702.01,6944.47,6666.98
2/22/16 23:59,51.18723129,22406.51194,429.81,436.8,447.99,425.98
12/12/14 23:59,132.764095,46907.25762,348.88,352.24,358.59,348
6/25/15 23:59,23.40122752,5661.93631,242.17,242.18,242.9,240.46
1/14/20 23:59,113.7807176,1006178.6,8518.36,8518.36,8895,8466.37
9/22/14 23:59,642.2111165,256167.4275,400.77,400.07,409.38,396.26
4/9/16 23:59,36.67663202,15333.60035,417.05,417.05,418.71,417.02
7/18/18 23:59,142.1669157,1047335.164,7402.28,7403.1,7599.98,7239.15
1/2/14 23:59,473.3530366,370482.7825,732,784.19,798.7,729.01
11/19/17 23:59,108.4584629,869285.5748,7740.67,7732.3,8087.35,7697
1/23/18 23:59,469.3880332,5112133.996,9998.8,10002.53,11409.87,9950.59
9/13/20 23:59,9.58485833,99005.12626,10343.94,10351.83,10353.39,10214.9
3/11/15 23:59,35.39324803,10473.85077,289.76,290.78,296.79,289.76
11/27/19 23:59,171.8101536,1293796.062,7095.6,7097.79,7676.27,7095.04
3/27/21 23:59,35.30398043,1975370.043,54511.41,54508.16,56686.15,53948.35
7/3/18 23:59,90.17456492,586593.1971,6590.98,6589.34,6650,6464.39
8/22/16 23:59,37.66150427,21933.13808,578,567.59,585.95,577
12/23/19 23:59,19.67781397,144116.9202,7544.43,7548.99,7692.98,7247.86
7/27/17 23:59,303.8123816,808225.1323,2580.97,2577.07,2695,2526.11
3/15/15 23:59,48.01966358,13744.43594,289.81,284.31,292.69,280.46
7/14/16 23:59,18.47392856,12189.25365,660.53,660,664.93,657.43
8/20/17 23:59,346.6543451,1403818.089,4043.84,4043.49,4125.95,4000
6/16/17 23:59,4.65229976,11557.04221,2455,2452.99,2540,2400
8/7/19 23:59,38.10961873,456478.6417,11684.87,11684.38,12145.42,11438
4/3/20 23:59,133.614831,900299.0143,7011.76,7012,7035.24,6610
8/4/16 23:59,73.04177494,42128.10462,572.99,573.63,583.97,552
12/22/17 23:59,1976.076354,27804928.56,13740.01,13740,14864,11159.93
9/29/18 23:59,24.00535466,158044.3489,6579.06,6576.44,6608.26,6511.34
2/9/19 23:59,35.18334975,127504.798,3624.23,3623.94,3639.74,3589.52
2/2/18 23:59,1.54048158,13598.29872,7993.95,7990.55,9096.79,7625.25
4/15/16 23:59,6.42040239,2757.264475,427.98,427.98,430,426.61
11/22/14 23:59,122.4128981,43245.99119,351.19,353.12,365.93,350.7
11/8/14 23:59,116.1053966,40166.74026,342.16,345.39,347.75,340.6
7/14/20 23:59,11.70126096,108299.5603,9220.92,9217.68,9282.08,9183
3/5/14 23:59,20.66666557,13826.29721,673.27,669.99,679.97,651.9
5/12/16 23:59,45.20810738,20569.35138,454.12,452.48,455.25,448.88
9/21/20 23:59,74.68641718,780085.8279,10620,10620,10636.66,10286.56
2/5/19 23:59,50.97742362,174778.9662,3422.19,3423.58,3435,3413
2/5/17 23:59,45.49360183,46068.06348,1002.13,1010.61,1044.23,988.88
1/14/17 23:59,55.9521428,45835.08135,833.58,834.6,837.01,810
5/15/20 23:59,309.2835564,2879670.825,9594.8,9594.69,9614.52,9112
8/30/17 23:59,143.3575606,656760.6672,4526.81,4526.8,4589.52,4516.48
8/6/19 23:59,303.671715,3467036.187,11773.89,11781.7,11843.96,11200
8/27/20 23:59,36.93188817,417817.7673,11348.74,11352.85,11602.92,11122.72
4/25/19 23:59,609.0235103,3122910.822,5456.7,5456.8,5510,4991.42
12/1/14 23:59,113.0997444,42615.27005,376.09,376.53,382.31,373.03
2/24/19 23:59,282.9721214,1061111,4127.68,4127.68,4134.57,3714.42
12/28/18 23:59,187.6248567,728209.4353,3631.36,3631.36,3970,3597.48
1/30/18 23:59,705.4629072,7011120.589,10918.99,10900.24,10999.9,9731.2
11/5/18 23:59,53.85706764,344631.2311,6400.09,6401.1,6429.23,6369.89
9/24/20 23:59,136.6789022,1468586.737,10404.33,10407.83,10795.53,10324.67
6/3/19 23:59,1540.869942,12581305.85,8477.26,8481.29,8591.01,8049.22
8/19/16 23:59,27.43991105,15700.22813,572.95,567.59,574.86,552.3
9/1/18 23:59,123.9875598,889555.8619,7066.14,7069.4,7300.18,7021.29
6/6/19 23:59,505.9414192,3933380.255,7834.52,7839.95,7862.5,7449.68
10/25/16 23:59,488.3529628,318597.4849,650,650,657.58,643
8/16/16 23:59,47.66118644,27386.2057,567.35,567.59,579.8,566.52
1/14/15 23:59,3422.03756,580977.9417,191,191,208.11,161.1
2/2/15 23:59,145.8534146,34606.29502,214.56,214.53,241.98,211
3/25/17 23:59,192.3118491,184869.0018,903.14,903.22,963.36,900.63
10/13/17 23:59,77.76447116,438718.6072,5642.97,5629.39,5799,5479.48
11/23/14 23:59,9,3304.584,354.29,367.17,373.5,353.01
12/2/20 23:59,134.2710561,2581351.318,19120.89,19104.49,19277.42,18737.1
4/9/19 23:59,110.9525986,575797.8948,5201.69,5202.59,5248.83,5155
2/16/17 23:59,51.27902796,53025.8442,1023.99,1023.99,1043.21,1021.89
8/21/20 23:59,115.722383,1333495.071,11705.44,11708.21,11775.61,11485.49
7/23/15 23:59,18.84533099,5209.41858,276.33,276.33,278.55,275.79
4/18/15 23:59,61.79951263,13798.25585,223.28,223.17,224.72,220.32
10/17/18 23:59,5.86300427,37767.40417,6437.62,6439.14,6453.16,6410.01
4/8/15 23:59,62.83510672,15373.79902,245.66,245.72,248.22,243.06
10/10/18 23:59,23.82908237,155451.6801,6498.43,6500,6558.95,6489.27
6/7/19 23:59,18.64987487,149539.3004,7920.44,7920.44,8134.99,7880.53
2/15/20 23:59,22.61629366,223791.4547,10223.54,10222.29,10250,9739
5/13/18 23:59,285.9094304,2484204.907,8548.98,8545.49,8775.9,8525.72
7/2/20 23:59,34.6178899,314884.7784,9193.97,9193.65,9260,8939
6/15/19 23:59,101.5549911,898465.722,8673.53,8669.79,8911.98,8626.66
9/16/14 23:59,66.85897569,30905.81019,469.47,462.02,473.69,462
6/11/18 23:59,547.009053,3752447.401,6783.75,6783.75,6919.97,6657.95
5/11/19 23:59,882.3713429,6431311.904,6804.59,6803.28,7445,6726.37
7/27/20 23:59,788.42064,8688223.363,10273.67,10278.29,11417.11,10234.01
2/3/17 23:59,162.3365482,164789.6842,1002.13,1002.24,1017.62,988.88
6/4/14 23:59,19.95047612,12794.5444,668.9,640.59,673.61,621.86
2/10/19 23:59,414.6642393,1509378.351,3605.71,3623.94,3662.43,3583.25
8/5/19 23:59,266.0256434,3138848.139,11787.8,11782.91,11959.36,11663.07
12/13/18 23:59,263.8279094,860443.5054,3419.02,3368.5,3490,3221.14
8/4/18 23:59,13.7115286,95986.91978,7408.67,7416.85,7410.99,6926
5/24/20 23:59,1275.942567,11182804.04,9146.53,9147.04,9181.6,8669
1/15/17 23:59,20.43515763,16798.03289,833.58,816.99,837.01,808
3/17/15 23:59,68.6372478,19492.14223,290.85,289.96,294.26,281.9
4/22/17 23:59,306.6329049,379508.6119,1233.48,1233.47,1245,1199
10/16/14 23:59,107.5373692,41224.17505,394.52,383.95,399,370.1
7/16/20 23:59,1.61086897,14711.56365,9076.76,9078,9153.83,9058.76
1/7/14 23:59,1886.630033,1515489.763,915.8,785,943,785
11/1/18 23:59,102.4231453,649789.7848,6309.55,6268.02,6365.33,6298.94
2/25/21 23:59,180.4522564,8486786.483,50137.82,50153.04,52079.16,46723
3/28/17 23:59,40.38462138,42206.20319,1058.54,1057.74,1068.26,1014.9
1/13/19 23:59,46.29496918,162523.4404,3613.23,3613.24,3654.02,3476
1/21/21 23:59,1008.485888,31283685.04,32629.56,32662.22,32753.72,30044.16
8/20/16 23:59,0.27421538,158.4654594,577.47,567.59,581.02,575.25
10/5/19 23:59,1.33334498,10863.68615,8108.15,8109.08,8195,8016.26
9/24/14 23:59,416.370871,176111.9381,440.85,423.68,441.78,418.83
12/6/19 23:59,134.3600791,1012376.906,7346.27,7351.49,7618.99,7343.55
5/24/19 23:59,184.9337601,1474921.461,8032.57,8032.35,8188.87,7935
5/30/19 23:59,18.08554604,149608.9959,8721,8721.01,9096.79,8000
5/13/14 23:59,1.39595799,612.9930726,442.48,439.12,442.75,430.61
4/26/20 23:59,43.72216404,336546.6035,7669.78,7663.37,7718,7485
7/10/18 23:59,135.5986671,854374.4598,6361.36,6362,6410.18,6270.84
8/10/17 23:59,326.3385334,1113263.842,3403.88,3403.88,3448,3369.99
1/29/17 23:59,33.91106189,30945.83794,895.85,916.98,924.88,885.01
7/10/14 23:59,50.36850043,30963.91068,621.96,616.87,623.93,607.9
8/17/16 23:59,83.10107011,47349.25425,567.35,567.59,579.8,566.02
10/24/17 23:59,302.0406532,1664557.832,5720,5720,5740,5453.01
8/4/14 23:59,83.93698901,49341.41879,588.96,588.5,595.7,581.8
6/5/19 23:59,187.7542563,1466114.217,7792.34,7793.71,7924.48,7570.9
2/2/20 23:59,233.2051399,2178082.492,9413.75,9413.75,9474.28,9297.82
12/18/16 23:59,12.47475504,9827.067711,779.8,790.51,790.99,778.1
7/7/17 23:59,366.9473474,915124.4167,2543.73,2543.73,2543.73,2475
12/23/17 23:59,628.4948777,9114434.141,15171.72,15189.46,15756.22,14275.53
1/23/19 23:59,67.13632447,238354.4794,3518,3579.1,3620.23,3515
6/16/20 23:59,105.9321582,1008376.548,9507.98,9516.48,9593.99,9394.63
4/4/18 23:59,430.6515113,2913690.394,7043,7042.99,7120.92,6710.38
11/28/15 23:59,255.0490997,90718.00545,361.93,354.11,361.93,350.41
9/5/19 23:59,58.34864116,617770.362,10585.88,10582.43,10620.34,10485.47
11/4/20 23:59,82.02525865,1160357.958,13725,13725,14277.5,13715
7/30/14 23:59,316.2597194,177559.9164,585.93,563.84,586,557.12
11/11/19 23:59,5.49903835,47944.0547,8730.08,8730.09,8784.29,8673.79
7/22/18 23:59,66.18976727,489586.9229,7456.42,7463.03,7581.03,7338.91
5/26/19 23:59,386.3074905,3377981.734,7925.05,7925.02,8802.29,7907.8
5/28/18 23:59,149.121396,1059928.875,7232.41,7232.43,7320.61,7084.99
9/3/15 23:59,170.8151664,38751.89994,228.67,228.69,230.77,226.5
3/17/21 23:59,75.77094931,4449292.865,54903.64,54969.69,58968.8,54124
11/7/20 23:59,90.25552435,1341692.049,15519.01,15519.76,15574.71,14351
3/17/17 23:59,15.37401196,16491.86739,1227.38,1148.82,1233.13,1063
12/27/19 23:59,64.66875946,468091.3965,7131.78,7133.65,7255.37,7052
3/15/21 23:59,70.11627786,3930893.36,56405.24,56400.71,57341.3,55002.64
8/31/17 23:59,507.3486093,2399690.203,4674.07,4674,4765.21,4671.1
7/2/14 23:59,73.12192449,47559.50374,638.25,650.5,658.75,638
6/17/15 23:59,42.26762201,10465.89023,255,255,255,243.2
3/13/21 23:59,184.5973537,11317233.18,59739.67,59784.91,61781.83,59142.58
1/28/17 23:59,31.11550088,28569.04141,895.85,916.98,924.88,885.01
3/7/16 23:59,144.4192704,59735.16292,411.65,411.58,414.96,408.27
12/11/19 23:59,17.21567263,124026.4881,7233.95,7233.95,7262,7122.28
5/12/19 23:59,368.2803783,2549611.748,7064.86,7064.86,7249.63,6762.57
1/15/20 23:59,88.37186437,778694.3964,8735.69,8735,8903.2,8661.25
8/26/17 23:59,188.7240615,817288.8397,4307.6,4307.6,4349.99,4232.43
7/31/15 23:59,0.09010386,25.61923051,284.37,286.45,286.15,282.07
5/3/15 23:59,81.39594625,19465.87848,234.6,241.08,242.25,232.17
4/1/20 23:59,1257.31965,8340111.197,6299.59,6298.64,6710.21,6137.71
1/7/16 23:59,79.74895814,36411.74879,450.59,450.15,459.16,449.05
1/18/19 23:59,40.58697277,146433.5627,3611.75,3593.95,3629.42,3577
1/21/16 23:59,136.2467922,55783.88047,415.87,415.02,416.65,404.59
2/19/18 23:59,250.2353432,2787046.028,10946.1,10950,11262.48,10855.66
6/8/15 23:59,67.78985913,15456.78466,224.65,224.31,229.4,224.41
9/23/18 23:59,83.98598116,563052.3883,6671.01,6742.58,6774.91,6633.01
5/20/17 23:59,9.69765336,19574.70515,1943.32,1947.82,2021,1914
6/7/16 23:59,87.65271008,50566.29202,585.63,582.66,587.12,563
8/30/14 23:59,19.46453068,9753.968683,509.3,500.85,509.42,498.13
4/30/17 23:59,127.2010233,172325.273,1326.51,1329.99,1356,1321.4
12/18/18 23:59,1059.791986,3871473.269,3476.85,3474.38,3684,3462.08
8/25/15 23:59,72.24558011,16065.45872,213.97,213.97,228.04,211.44
5/6/17 23:59,27.09678794,42164.08048,1564.04,1564.08,1578.97,1505
2/13/14 23:59,1576.068979,963749.5765,650.04,604.11,660,601.54
5/21/19 23:59,48.71815118,388381.3883,7833.27,7840.86,8117.48,7820
7/26/15 23:59,206.3641142,60458.12807,292.6,292.59,294,291.01
2/26/18 23:59,860.9111536,8893328.544,9756.98,9748.46,10461.97,9638
11/4/15 23:59,307.2785037,125345.8828,473.5,472.3,502,368.11
3/26/21 23:59,1.43207619,78864.14068,52704.74,52734.3,55114.86,52489.1
8/6/18 23:59,34.74325949,240662.454,6975.81,6977.56,6987.45,6835.06
7/9/18 23:59,483.558071,3217095.243,6724.1,6719.49,6814.72,6620
4/9/20 23:59,7.69260801,56143.07125,7287.23,7288.94,7365.34,7107.38
12/26/17 23:59,352.3073309,5491626.98,15000,14978,16147.87,14841
12/28/20 23:59,55.6276149,1505663.074,26796.4,26822.1,27473.49,26415.18
12/23/18 23:59,99.13500564,390852.9345,4016.15,4015.29,4034.7,3900
1/9/18 23:59,270.9243871,3893391.904,14775,14799.99,14988.72,14123.97
4/27/14 23:59,1294.646771,563980.9489,459.22,430,461.97,429.95
11/27/14 23:59,45.19311119,16707.0087,368.5,369.98,375.33,366.37
4/14/15 23:59,33.24299629,7183.108133,220.2,220.2,221.86,210
3/13/15 23:59,141.8030937,40270.53904,289.81,289.81,292.69,283.25
10/18/19 23:59,40.62164117,323134.9786,7910.29,7912.47,7990.88,7893.49
6/23/17 23:59,600.4977087,1610571.779,2723.98,2719.9,2745,2657.46
3/18/19 23:59,37.04003217,146939.8686,3955.32,3954.52,3978,3953.07
11/6/18 23:59,292.5294296,1886523.334,6395.71,6396.23,6460.01,6390.81
4/2/15 23:59,60.56196686,15338.80095,242.73,245.9,256.96,241.47
11/24/15 23:59,35.23417825,11272.0171,321.68,322.19,323.5,317.9
4/20/19 23:59,133.8232988,711450.2789,5308.9,5308.9,5339.15,5253.82
1/17/17 23:59,10.13059637,9177.82673,882.58,882,908.5,868.56
11/7/15 23:59,49.88699394,19231.87717,388.45,386.09,391.19,378.18
10/21/14 23:59,218.7222998,84222.81663,381,385.81,393.55,378.98
5/26/20 23:59,13.6550354,120620.0929,8877.11,8884.72,8911.65,8690
1/13/15 23:59,258.2229182,58365.40301,232,232.01,239.09,216
7/15/19 23:59,380.5327866,4177759.25,10336.04,10337.74,11080.37,10044.83
3/19/21 23:59,15.44036441,897704.9875,58750,58750,59450.95,57946.36
7/10/19 23:59,287.4736679,3481474.001,13069.26,13069.36,13200,11550
4/17/16 23:59,8.23245331,3511.038382,428.42,428.42,428.98,377.87
9/9/17 23:59,77.96802584,336465.6825,4358.79,4358.79,4378.71,4176
7/4/18 23:59,144.4841134,949818.8116,6525.97,6525.98,6792.28,6513.18
11/9/15 23:59,572.979874,217155.2914,382.02,382.71,386.79,373
5/8/17 23:59,59.65005606,98289.31637,1574.99,1570,1653.97,1560
5/1/18 23:59,303.4676747,2753391.23,8990.77,8988.98,9096.79,8815.91
1/23/21 23:59,77.29167264,2472707.287,31831.15,31859.47,32518.88,31426.11
12/16/14 23:59,701.7212559,231313.0121,348.85,329.05,349.35,327.34
11/13/19 23:59,0.37219666,3260.453618,8759.26,8759.26,8784.4,8700
10/4/18 23:59,13.12868291,85890.16189,6527.09,6529.45,6573.01,6517.39
2/16/14 23:59,37.75460341,23428.39532,655.83,621,670,590.01
12/13/17 23:59,109.6356601,1768762.314,16559,16558.99,17107.03,15497.69
5/28/16 23:59,357.9075785,186981.3397,472.67,473.73,529.08,468
12/11/16 23:59,49.93838198,38362.22546,771.98,771.98,774.12,764.01
12/29/15 23:59,198.2312809,85648.18478,422.54,423.3,433.33,422.02
3/28/14 23:59,112.9908318,56459.20806,475,502.01,532,468.3
3/3/20 23:59,3.17257578,27792.57751,8873.1,8864.6,8916.87,8660.04
5/19/20 23:59,183.8582475,1795107.387,9757.62,9758.8,9799.98,9548.38
3/8/18 23:59,608.7988088,5672505.856,10003.83,10003.82,10017.1,9078.95
12/9/18 23:59,2.86784705,10144.66486,3418,3405.33,3633.2,3415.51
1/4/14 23:59,513.010428,425028.5289,784.19,828.79,830,767.62
8/15/19 23:59,146.789922,1510029.209,10154.33,10154.35,10444.66,9880
10/2/18 23:59,84.95720483,552467.6299,6601.07,6544.62,6638.15,6447.28
12/24/18 23:59,66.07831869,266309.9915,4126.78,4130.37,4236.84,3970.01
7/3/17 23:59,301.9687511,770390.1527,2508.99,2435.6,2595,2506.28
3/19/18 23:59,341.6393835,2928874.072,8330.07,8329.55,8718.74,8232.14
7/30/20 23:59,174.0714653,1939014.442,10941.68,10938.91,11189,10832
8/10/18 23:59,699.1654041,4281980.618,6354.55,6354.63,6526.28,5995.75
7/29/18 23:59,51.15546846,420495.4887,8152.96,8152.96,8280.01,8150.01
12/6/20 23:59,50.01136032,967484.5059,19019.91,19019.32,19418.39,18870.62
2/3/19 23:59,199.4153473,680283.2093,3417.1,3416.5,3430.51,3384.67
10/20/15 23:59,523.6810799,141588.6538,266.4,266.4,272.95,265.51
2/25/14 23:59,1705.22104,910202.4269,535.49,535,545.8,400
2/4/21 23:59,104.367353,3868300.197,37721.44,37727.51,37839.99,36197.65
5/28/19 23:59,31.11867893,271798.2382,8740.88,8740.31,8806.26,8540.94
3/18/17 23:59,152.610369,147371.2682,1084,1087.72,1089.53,944.36
11/2/18 23:59,5.06163139,32143.44771,6347.96,6268.02,6371.56,6340
9/23/16 23:59,73.97873938,44502.15799,596.02,596.08,602.9,596
10/17/17 23:59,9.20276029,51477.52698,5565.97,5567.58,5639.9,5506.78
3/18/16 23:59,134.6594552,54959.08087,414.46,414.59,414.89,403.34
5/18/20 23:59,8.62658109,83904.96519,9648,9649.07,9750.63,9541.32
6/2/20 23:59,18.59979115,177247.7653,10098.33,10106.53,10222.72,9135.68
6/18/17 23:59,304.6597144,764454.7903,2571.86,2564.73,2585.99,2460.62
11/28/20 23:59,1.64601309,29185.22427,17175.45,17179.97,17896.03,17078.28
9/2/17 23:59,267.2115069,1217850.248,4700.13,4694.34,4730.31,4488.5
8/21/17 23:59,606.6737743,2414635.525,4045.59,4042.01,4054.68,3962.21
9/11/18 23:59,98.40414518,617439.5613,6264.87,6262,6316.98,6162.06
3/4/16 23:59,244.46468,99598.36111,417.94,417.95,421,406.02
1/11/20 23:59,7.50591725,60185.05363,8041.08,8046.61,8286,8000
11/19/20 23:59,62.19519775,1109331.812,17668.91,17656.91,18189.97,17659.68
2/19/15 23:59,35.84739039,8645.613472,239.49,242.28,245.01,236.87
8/3/20 23:59,74.95295895,842870.3354,11227.2,11225.53,11480,11150
11/13/18 23:59,32.1340581,201322.9743,6282.07,6282.06,6313.05,6251
9/30/14 23:59,11.25888114,4392.392442,374.17,391.09,397.75,371.8
7/21/19 23:59,27.8663425,295218.4623,10581.49,10564.32,10647.4,10325
8/8/19 23:59,557.976286,6689864.095,11841.49,11840.3,12061.1,11450.93
5/21/20 23:59,139.3321343,1260814.958,9363.52,9363.52,9381.8,8800
1/27/14 23:59,3858.926457,2855829.255,814.67,751.95,823,725
6/8/18 23:59,23.16953053,176188.8183,7575.47,7568.73,7671.81,7542.01
11/19/14 23:59,76.80816331,29100.96298,374.87,379.03,386.39,371.7
5/14/19 23:59,455.5942097,3639572.871,8062.62,8052.18,8230,7618.99
2/13/16 23:59,380.3358605,148618.3159,387.53,380.65,390.99,386.62
2/14/20 23:59,81.74879088,846972.4432,10258.54,10258.54,10398,10211.49
3/21/21 23:59,101.9852345,5861356.269,56160.34,56152.86,58150,55890.01
4/29/15 23:59,36.29377123,8179.115398,224.39,218.43,226.99,223.02
10/15/17 23:59,11.56079183,65652.62601,5428,5428.52,5730.95,5415
8/21/16 23:59,13.97229627,8078.982495,577.47,567.59,583.99,575.25
8/27/14 23:59,36.02357472,18423.95172,514.4,511.87,523.09,510
8/13/14 23:59,129.7118174,71298.83657,569.39,548.81,572,524.55
9/13/18 23:59,79.80816205,517742.2197,6447.93,6239.03,6537.46,6417
3/28/21 23:59,47.08976281,2622254.007,55852.64,55871.93,56470,54677.51
11/29/16 23:59,2.4997502,1824.928468,730.93,730.23,733.29,721
12/19/18 23:59,55.12062906,203261.6965,3811.63,3810.65,3924.01,3650
7/14/19 23:59,1028.483614,10477069.17,10618.16,10640.87,10762.4,10090
6/19/19 23:59,75.7047224,703253.9112,9129.08,9128.91,9325.85,9050
10/21/16 23:59,1.94396879,1222.756075,629.69,628.5,632.36,628.5
7/9/15 23:59,4.86055897,1307.459338,269.39,269.39,271.98,267.41
8/30/18 23:59,0.92566224,6463.633948,6872.8,6870,6996.34,6792.85
1/20/14 23:59,37.72057279,31196.57175,841.5,826.02,845,815
10/26/20 23:59,66.96158613,875937.1525,13150.08,13150.48,13250,12773.5
11/27/16 23:59,2.27742727,1654.88668,733,728.58,737.56,722.3
3/29/17 23:59,74.41641271,77026.35152,1051.68,1051.69,1055.93,1020.15
4/5/19 23:59,112.0261292,563250.0534,4985.94,5000,5067.62,4778.59
2/27/20 23:59,39.97985911,351883.1745,8812.03,8815,8974.75,8675.31
8/23/20 23:59,28.21455113,329150.2092,11554.77,11540.8,11715.09,11524.7
8/7/18 23:59,194.607889,1308516.162,7087.67,7088.33,7155,6671
5/2/16 23:59,22.73861503,10094.636,450,443.99,456.9,438.59
1/25/19 23:59,28.48417728,101485.9071,3535.22,3536.24,3572,3528.38
8/16/19 23:59,123.9465073,1283441.45,10200,10203.65,10540,10035.17
4/20/17 23:59,46.73636015,57657.70685,1220.66,1219.16,1243.88,1216.51
9/8/18 23:59,24.97011369,154405.0514,6435.89,6435.89,6435.99,6113.23
3/9/19 23:59,63.7823789,249582.9861,3893.09,3892.7,3950.25,3875.27
4/20/18 23:59,164.0987889,1450168.002,8512.99,8512.98,8934,8441.34
3/13/14 23:59,0.52918973,339.7895947,638.4,641.01,656.95,609
7/21/16 23:59,20.7848723,13799.73369,671.51,661.66,675,660
12/10/18 23:59,73.08639293,249403.3988,3490,3489,3522.27,3355
10/11/18 23:59,41.21604336,253714.8414,6192.06,6193.83,6240,6100
3/1/21 23:59,414.3547061,20507890.86,47837.92,47828.21,49831.52,47504.84
3/2/17 23:59,151.883534,191450.4536,1232.99,1203.02,1283.25,1228.33
6/11/15 23:59,29.79077745,6824.076398,229.15,229,229.33,228.01
12/29/16 23:59,39.8388211,38644.90469,976,956.98,977.85,950
4/17/14 23:59,407.8076199,203502.9041,529.26,500.09,533.8,481.63
4/1/16 23:59,79.88708341,33188.55681,415.8,415.58,416.99,414.42
10/20/17 23:59,106.2662092,638139.5115,5652.67,5652.72,6074,5635
5/27/16 23:59,22.57098878,10618.30342,472.67,473.73,477.51,468.69
