Timestamp,Hourly_Close
9/28/18 0:59,6691.99
3/23/17 15:59,1044.27
6/30/16 11:59,649.2
9/27/19 4:59,8003.63
4/23/20 0:59,7129
11/10/14 10:59,365.75
5/28/18 22:59,7102.08
4/17/19 8:59,5198.76
2/12/16 2:59,377.82
3/16/18 2:59,8100.97
7/20/14 13:59,622.94
9/18/18 1:59,6252.32
7/12/14 15:59,630
7/17/20 17:59,9151.43
4/20/19 15:59,5318.03
9/24/19 23:59,8600.02
7/5/16 11:59,672.68
10/12/17 7:59,4934.52
10/24/19 9:59,7458.66
12/21/17 3:59,16680
5/20/14 6:59,455.45
5/5/19 21:59,5735
11/7/18 0:59,6514.24
9/1/18 23:59,7197.13
1/22/18 7:59,11753.01
1/11/16 4:59,448.62
8/26/14 16:59,514.01
7/31/14 1:59,560.44
6/25/17 21:59,2480.87
9/5/16 9:59,601.85
8/23/16 10:59,584.73
10/4/18 9:59,6558
9/20/18 0:59,6416.21
11/21/19 17:59,7560.02
3/6/21 21:59,48597.18
7/19/17 12:59,2332.3
5/20/17 0:59,1974.35
11/8/16 17:59,706.99
12/3/15 6:59,361.93
2/20/16 15:59,429.96
1/5/17 16:59,958.55
4/4/14 9:59,444.86
4/2/17 16:59,1083
3/14/16 6:59,414.06
1/31/20 14:59,9237.25
2/15/19 17:59,3563.6
12/4/15 21:59,362.5
12/11/17 22:59,16810.61
3/21/21 4:59,56934.34
6/10/18 11:59,7232.99
3/16/20 10:59,4521.48
7/21/15 7:59,279.56
11/22/17 0:59,8126.66
5/23/19 9:59,7570.73
12/4/18 19:59,3911.32
4/5/18 5:59,6810.92
3/7/17 8:59,1269.35
4/27/18 5:59,9190.84
5/12/18 23:59,8467.44
12/1/16 21:59,752.99
1/8/17 23:59,910.98
3/18/16 9:59,414.36
1/17/19 15:59,3607
2/11/16 16:59,377
8/30/15 19:59,227.37
11/20/17 12:59,8124
9/12/16 1:59,604.04
5/14/19 3:59,7962.57
11/4/18 17:59,6407.68
3/31/19 16:59,4087.76
12/18/18 8:59,3447.52
9/22/14 17:59,400.95
11/22/19 13:59,7024.09
2/10/21 1:59,46488.57
11/7/17 20:59,7023.96
7/23/19 13:59,9934.99
1/10/14 15:59,825.05
5/12/20 8:59,8745.8
5/28/19 1:59,8781.81
1/4/19 10:59,3793.4
8/28/18 23:59,7094.02
3/13/17 6:59,1224.52
10/27/16 20:59,678
6/15/19 14:59,8714.87
3/1/21 23:59,49718.99
3/21/14 21:59,580
9/17/16 3:59,605.03
2/17/18 14:59,10635.45
7/27/18 10:59,7958.52
5/8/19 16:59,5888.26
4/13/15 13:59,234.7
9/10/20 19:59,10277.06
12/5/15 8:59,371.03
11/4/16 16:59,691.34
3/21/18 3:59,8977.94
12/13/19 2:59,7198.22
10/8/19 8:59,8181.44
8/31/17 3:59,4618.34
6/23/19 13:59,10594.57
1/25/21 23:59,32365.14
1/30/19 3:59,3403.82
8/4/15 13:59,284.64
8/20/20 6:59,11699.55
8/3/16 19:59,566.42
6/17/20 2:59,9442.21
2/23/16 9:59,421.82
11/12/16 9:59,714.83
6/5/19 10:59,7842.3
9/25/14 17:59,408.35
2/15/14 9:59,660.99
8/14/18 10:59,6024.7
1/16/20 20:59,8719.85
10/22/14 11:59,383
8/15/18 0:59,6199.48
7/13/15 15:59,290.65
10/8/17 10:59,4459.99
11/29/20 11:59,18100.85
1/21/18 19:59,11508.42
9/1/14 17:59,481.34
10/25/14 7:59,348.61
1/30/18 10:59,10844.04
11/5/16 23:59,703.42
1/5/14 2:59,828.3
5/21/19 3:59,7951.67
4/16/17 1:59,1173.3
